conceptQID,fieldQID
Q961603,Q42002
Q7007095,Q42002
Q108823107,Q42002
Q130501594,Q42002
Q35395,Q82811
Q510293,Q82811
Q895497,Q11850042
Q2566298,Q11850042
Q27925213,Q11850042
Q1729295,Q123637
Q5582892,Q123637
Q485643,Q126552
Q1434104,Q126552
Q7007379,Q126552
Q10477340,Q124192
Q349015,Q126945
Q96035634,Q126945
Q124711128,Q126945
Q1367176,Q12211529
Q132772952,Q12211529
Q7404508,Q12244500
Q1114490,Q64869212
Q111143966,Q64869212
Q25510280,Q66306401
Q3592613,Q108823107
Q369472,Q110245486
Q1283714,Q110252479
Q36451,Q110252680
Q3647357,Q110252680
Q8821,Q11785348
Q19109,Q11785348
Q3503460,Q11785348
Q48277,Q11830699
Q186588,Q11850042
Q2111082,Q11850042
Q56350988,Q126095
Q130738477,Q126095
Q156112,Q11857274
Q5404068,Q11857274
Q12735,Q12029903
Q729672,Q12134363
Q407595,Q12149006
Q903667,Q12149006
Q814158,Q11506048
Q5287,Q11509142
Q129465,Q11526189
Q815962,Q11540642
Q737148,Q11545105
Q215646,Q11551012
Q48803,Q11639732
Q1107656,Q11639732
Q10928427,Q11639732
Q131345041,Q11639732
Q38234,Q11652447
Q122192,Q131222
Q256358,Q131222
Q1780498,Q131222
Q11827330,Q15831440
Q120669775,Q15831440
Q454,Q15141361
Q587977,Q15141361
Q5035791,Q15141361
Q85787414,Q110252680
Q36451,Q110267075
Q61057435,Q110267078
Q110267161,Q110267151
Q6950631,Q110267165
Q8024921,Q110297449
Q110402757,Q110402751
Q110402769,Q110402751
Q110402777,Q110402751
Q64800617,Q110408063
Q108605239,Q110408063
Q110468026,Q110467995
Q110468042,Q110467995
Q110468055,Q110467995
Q110468056,Q110467995
Q219186,Q110469055
Q110620200,Q110469055
Q6501338,Q110620109
Q1637030,Q123518019
Q17652193,Q123518019
Q124739744,Q124377645
Q6417777,Q125470026
Q131627098,Q131626874
Q5246046,Q65067163
Q4400371,Q65235465
Q55462971,Q65235465
Q268378,Q15783860
Q17009677,Q15783860
Q24950554,Q15783860
Q110902786,Q15783860
Q130343555,Q15783860
Q3268831,Q13125650
Q18813,Q13232341
Q1115006,Q13232341
Q4175911,Q13419632
Q104019925,Q13439429
Q2305441,Q14565700
Q49389,Q15851294
Q2143054,Q15873402
Q7476695,Q15900470
Q4116214,Q15995649
Q64809639,Q15816013
Q198,Q15820293
Q107969678,Q15820293
Q132736408,Q15820293
Q145852,Q16872093
Q7204,Q12211529
Q124612053,Q12261349
Q23792,Q12408688
Q556079,Q12408688
Q6748221,Q12408688
Q42762,Q12535564
Q1428334,Q12558282
Q13955,Q85873793
Q1673271,Q86008805
Q3972943,Q86430648
Q29,Q94310568
Q815577,Q96371551
Q3007315,Q96583169
Q862597,Q96621382
Q60670,Q96658223
Q111136385,Q96658223
Q7163,Q97008347
Q190149,Q131089
Q751404,Q131089
Q816425,Q131089
Q1139344,Q131089
Q1908419,Q131089
Q3755990,Q131089
Q11801928,Q131089
Q4383687,Q82811
Q5204450,Q82811
Q115927938,Q82811
Q728502,Q123654087
Q877674,Q124004604
Q1289489,Q124004604
Q124153087,Q124153088
Q124785493,Q124377645
Q2911313,Q124422551
Q33950,Q124455513
Q10457497,Q124608623
Q16543871,Q124608623
Q1502030,Q124610170
Q124610451,Q124610260
Q124610924,Q124610929
Q104873353,Q124611847
Q109568261,Q124611847
Q162827,Q124611981
Q42515,Q124623978
Q124624042,Q124623978
Q1503262,Q124623997
Q122277482,Q124623997
Q42515,Q124624035
Q483130,Q124624042
Q124623836,Q124624042
Q107715,Q14632398
Q1454986,Q14632398
Q38885242,Q14632398
Q111752858,Q14632398
Q3254959,Q65281066
Q69983952,Q67312597
Q1063287,Q67511251
Q25462113,Q67511251
Q7127155,Q73927923
Q15180,Q76243567
Q10850,Q76749558
Q660432,Q76749558
Q11860432,Q76996465
Q12078,Q85709956
Q664609,Q85710429
Q18482565,Q85710429
Q546113,Q85710967
Q193,Q131626666
Q324,Q131626710
Q332,Q131626776
Q313,Q131626874
Q308,Q131627345
Q339,Q131627505
Q11451,Q132731824
Q188,Q133260943
Q9067,Q133260951
Q79890,Q133260960
Q205084,Q2878974
Q214526,Q2878974
Q230930,Q2878974
Q393303,Q2878974
Q757567,Q2878974
Q2555318,Q2878974
Q3984091,Q2878974
Q4809258,Q2878974
Q6865438,Q2878974
Q7118987,Q2878974
Q13636890,Q2878974
Q42897585,Q2878974
Q50122569,Q2878974
Q1669557,Q131151532
Q131295194,Q131295143
Q502730,Q131344592
Q319,Q131581772
Q9647,Q12761879
Q66502804,Q12761879
Q13354,Q12771257
Q28567,Q12771257
Q959968,Q12778074
Q192624,Q12796440
Q32047,Q12957521
Q35976,Q12957521
Q146715,Q12957521
Q649179,Q12957521
Q753824,Q12957521
Q1271795,Q12957521
Q11916620,Q12957521
Q12957521,Q12957521
Q16084290,Q12957521
Q16846628,Q12957521
Q25052293,Q12957521
Q56273774,Q12957521
Q63414010,Q12957521
Q85986838,Q12957521
Q98588470,Q12957521
Q35874,Q16247567
Q97657717,Q16247567
Q11772,Q16267481
Q35497,Q16267481
Q657246,Q16267481
Q7243,Q16706727
Q127877,Q17217481
Q48803,Q17232155
Q250459,Q17652193
Q2138622,Q17652193
Q65071140,Q17652193
Q143877,Q83042
Q188449,Q83042
Q1328949,Q83042
Q1335366,Q83042
Q1650750,Q83042
Q3875054,Q83042
Q26257532,Q83042
Q107407196,Q83042
Q103817,Q108352346
Q262457,Q108352346
Q863284,Q108352346
Q2872543,Q108352346
Q18482565,Q108352346
Q275969,Q124628194
Q801,Q124814325
Q219060,Q125017173
Q124488387,Q125199290
Q546583,Q125988923
Q156438,Q126364610
Q39888,Q126364739
Q96392018,Q126364785
Q126364873,Q126364871
Q60186,Q126366418
Q55697885,Q126366439
Q837322,Q126955296
Q159715,Q128994649
Q207547,Q128995729
Q43616,Q129265953
Q7087,Q19367549
Q125114714,Q19367549
Q1047808,Q19602141
Q176555,Q17995793
Q1536431,Q17995793
Q39086255,Q17995793
Q1208048,Q18384059
Q2315359,Q18384059
Q5270227,Q18384059
Q18960,Q18392412
Q1338164,Q2901245
Q1663772,Q2901245
Q16323527,Q2901245
Q171187,Q655362
Q521246,Q655362
Q611804,Q655362
Q655824,Q655362
Q2529782,Q655362
Q3045481,Q655362
Q3087886,Q655362
Q20011319,Q655362
Q121707296,Q655362
Q9610,Q18110384
Q402913,Q18110384
Q1144248,Q18110384
Q5193531,Q18110384
Q396188,Q133080
Q478594,Q133080
Q1185297,Q133080
Q1332985,Q133080
Q1916340,Q133080
Q2044536,Q133080
Q2108957,Q133080
Q111535374,Q42985020
Q111535375,Q42985020
Q111535561,Q42985020
Q111535562,Q42985020
Q111535563,Q42985020
Q111535564,Q42985020
Q111535696,Q42985020
Q111541604,Q42985020
Q111541628,Q42985020
Q111541702,Q42985020
Q111541794,Q42985020
Q111541802,Q42985020
Q111551093,Q42985020
Q111598609,Q42985020
Q111603456,Q42985020
Q111795548,Q42985020
Q111795818,Q42985020
Q111795828,Q42985020
Q111803613,Q42985020
Q111805236,Q42985020
Q111805282,Q42985020
Q111846691,Q42985020
Q111959362,Q42985020
Q112042646,Q42985020
Q112056784,Q42985020
Q112056987,Q42985020
Q112058488,Q42985020
Q112076360,Q42985020
Q112076369,Q42985020
Q112076375,Q42985020
Q112076385,Q42985020
Q112111173,Q42985020
Q112148709,Q42985020
Q112158053,Q42985020
Q112159111,Q42985020
Q112159113,Q42985020
Q112159158,Q42985020
Q112159162,Q42985020
Q112184073,Q42985020
Q112231647,Q42985020
Q112233380,Q42985020
Q112233522,Q42985020
Q112293176,Q42985020
Q112304804,Q42985020
Q112305757,Q42985020
Q112329052,Q42985020
Q112488594,Q42985020
Q112869162,Q42985020
Q113019190,Q42985020
Q113071903,Q42985020
Q113105522,Q42985020
Q113198072,Q42985020
Q113455855,Q42985020
Q114241490,Q42985020
Q114241720,Q42985020
Q114242025,Q42985020
Q114840245,Q42985020
Q115322263,Q42985020
Q115322315,Q42985020
Q115489680,Q42985020
Q115489741,Q42985020
Q115532199,Q42985020
Q115596027,Q42985020
Q115697939,Q42985020
Q115788274,Q42985020
Q115865816,Q42985020
Q115923803,Q42985020
Q245962,Q2920921
Q811115,Q2920921
Q1056396,Q2920921
Q1888611,Q2920921
Q3406136,Q2920921
Q5423615,Q2920921
Q7072837,Q2920921
Q9373106,Q2920921
Q10438102,Q2920921
Q24950554,Q2920921
Q55693898,Q2920921
Q55693901,Q2920921
Q64689363,Q2920921
Q104903875,Q2920921
Q108737665,Q2920921
Q108855511,Q2920921
Q108936271,Q2920921
Q109554318,Q2920921
Q111203987,Q2920921
Q116167992,Q42985020
Q116193385,Q42985020
Q116193431,Q42985020
Q116287087,Q42985020
Q116366686,Q42985020
Q117044295,Q42985020
Q117213076,Q42985020
Q117383654,Q42985020
Q118177541,Q42985020
Q119137396,Q42985020
Q119984291,Q42985020
Q121742632,Q42985020
Q121747291,Q42985020
Q121793183,Q42985020
Q121797099,Q42985020
Q121886600,Q42985020
Q122229067,Q42985020
Q122760236,Q42985020
Q122890251,Q42985020
Q123701967,Q42985020
Q123709637,Q42985020
Q123710317,Q42985020
Q123741895,Q42985020
Q123741953,Q42985020
Q123742035,Q42985020
Q123742236,Q42985020
Q123995408,Q42985020
Q124101837,Q42985020
Q124143605,Q42985020
Q124153087,Q42985020
Q124217921,Q42985020
Q124641624,Q42985020
Q125027794,Q42985020
Q206307,Q207892
Q211017,Q207892
Q328616,Q207892
Q471855,Q207892
Q481374,Q207892
Q699386,Q207892
Q1327293,Q207892
Q2325210,Q207892
Q2520723,Q207892
Q2520728,Q207892
Q3686595,Q207892
Q110815922,Q207892
Q2717062,Q207628
Q12818893,Q207628
Q17231845,Q207628
Q5186753,Q108352437
Q1048268,Q108371114
Q11023,Q108375738
Q3386847,Q108809697
Q2509271,Q108823107
Q165058,Q109505011
Q186579,Q109587623
Q208628,Q109715408
Q16150995,Q109984814
Q1155083,Q110094650
Q1539016,Q110155603
Q2285545,Q110155603
Q828,Q110164233
Q15903075,Q110245428
Q332154,Q110477187
Q492,Q110620109
Q627992,Q110823158
Q4751053,Q110852808
Q7695702,Q110852808
Q462214,Q111017081
Q3326454,Q657632
Q56297211,Q657632
Q111264880,Q83966
Q124192,Q101333
Q184793,Q101333
Q208365,Q132151
Q2638294,Q132151
Q115154788,Q132151
Q1069280,Q83588
Q2487696,Q83588
Q11311605,Q83588
Q12824984,Q83588
Q20180721,Q83588
Q8275050,Q131539
Q132151556,Q131539
Q834903,Q208217
Q918270,Q208217
Q1129466,Q208217
Q3480291,Q208217
Q6001846,Q208217
Q6014400,Q208217
Q6026472,Q208217
Q6051131,Q208217
Q9150132,Q208217
Q10683441,Q208217
Q12334992,Q208217
Q12545273,Q208217
Q12769950,Q208217
Q358697,Q667404
Q853520,Q667404
Q3538012,Q667404
Q5696009,Q667404
Q6011750,Q667404
Q6061478,Q667404
Q16532158,Q667404
Q17119384,Q667404
Q45284284,Q667404
Q12826853,Q208217
Q86619995,Q208217
Q109551317,Q208217
Q109647876,Q208217
Q3686420,Q208163
Q7365,Q674407
Q193870,Q101333
Q266328,Q101333
Q353396,Q101333
Q360963,Q101333
Q831873,Q101333
Q1080293,Q101333
Q1413942,Q101333
Q1434048,Q101333
Q2585592,Q101333
Q6116063,Q101333
Q12632327,Q101333
Q12640917,Q101333
Q12838762,Q101333
Q9176,Q714838
Q18097,Q714838
Q484464,Q714838
Q599979,Q714838
Q11697471,Q18384059
Q6517540,Q18564125
Q45435042,Q19366771
Q235007,Q2964004
Q205159,Q2990807
Q158454,Q20113959
Q1909130,Q20113959
Q861911,Q18342738
Q296210,Q17652193
Q72358999,Q42250
Q123278670,Q42250
Q58778,Q682496
Q994895,Q682496
Q3254666,Q682496
Q5908595,Q207930
Q6481626,Q207930
Q901227,Q683834
Q5,Q720858
Q26720101,Q725307
Q1046686,Q101929
Q1103544,Q101929
Q1500332,Q101929
Q3149141,Q101929
Q27133094,Q101929
Q64732757,Q101929
Q106646336,Q101929
Q132190410,Q101929
Q98178108,Q19602141
Q846882,Q680004
Q6937735,Q680004
Q1130160,Q745328
Q12378282,Q745328
Q30716015,Q745328
Q9288,Q739465
Q6774744,Q751439
Q132825472,Q751439
Q4299308,Q751611
Q112058488,Q751611
Q4215086,Q3009579
Q106936195,Q3045473
Q680458,Q3046919
Q696169,Q17629812
Q2615451,Q757520
Q3186958,Q757520
Q123427401,Q757520
Q352867,Q737201
Q1415274,Q737201
Q28598,Q21505779
Q29051,Q21505779
Q111843526,Q21505779
Q20078304,Q765633
Q131368096,Q765633
Q32193991,Q31157641
Q106371391,Q41607440
Q106371417,Q41607440
Q193642,Q42515
Q1734650,Q42515
Q1908419,Q42515
Q7268308,Q42515
Q12094801,Q42515
Q18466226,Q42515
Q104699231,Q42515
Q104699232,Q42515
Q124749729,Q42515
Q244156,Q775325
Q2516517,Q775325
Q3621488,Q208365
Q2043282,Q24208053
Q43518,Q24962856
Q146326,Q24962856
Q9707696,Q24962856
Q106372013,Q24962856
Q106372089,Q24962856
Q106372174,Q24962856
Q106372193,Q24962856
Q106372222,Q24962856
Q106388964,Q24962856
Q106389143,Q24962856
Q1962383,Q25584060
Q757248,Q26234216
Q97624998,Q212105
Q2499846,Q214963
Q11014850,Q215501
Q1134228,Q811590
Q9091,Q816139
Q483569,Q816139
Q1445079,Q816139
Q397,Q841090
Q11772,Q841090
Q35497,Q841090
Q4223073,Q841090
Q116250780,Q116250825
Q119415893,Q119292336
Q187985,Q1143760
Q726,Q1157006
Q809898,Q1187231
Q176468,Q214526
Q5204896,Q214526
Q5265707,Q214526
Q1845,Q794605
Q166130,Q794605
Q3310276,Q794605
Q30149195,Q794605
Q55017318,Q794605
Q107629186,Q794605
Q12412018,Q47489173
Q50069695,Q49840227
Q2084299,Q55648438
Q166542,Q55659900
Q1321978,Q61951540
Q34178,Q64687996
Q34187,Q64687996
Q69883,Q64808211
Q689022,Q64808211
Q8162,Q64810203
Q124635255,Q1265151
Q124635261,Q1265151
Q918306,Q1269649
Q150,Q1277348
Q19814,Q1277348
Q55790286,Q1221899
Q7979900,Q1192971
Q192788,Q833065
Q17107808,Q816425
Q2142602,Q818670
Q474341,Q219186
Q6498684,Q219186
Q7832073,Q219186
Q10706749,Q219186
Q54943272,Q219186
Q3589153,Q222046
Q108757115,Q222046
Q784237,Q1204375
Q1773859,Q1204375
Q15218568,Q1205196
Q1741922,Q105650
Q16683088,Q105650
Q61905,Q64812807
Q19605512,Q64812807
Q564371,Q113210417
Q829367,Q113210417
Q853745,Q113210442
Q113210443,Q113210442
Q172145,Q113210559
Q2585592,Q113210559
Q844240,Q113212481
Q31836481,Q113212481
Q741338,Q113212643
Q4394526,Q113212643
Q1120908,Q113212772
Q199906,Q113212893
Q1403186,Q113212893
Q161272,Q113212938
Q271716,Q113212938
Q12404932,Q113657678
Q575929,Q114342310
Q396246,Q116250315
Q1393258,Q116250315
Q7380580,Q116250315
Q11523535,Q116250315
Q55080114,Q844240
Q113263084,Q844240
Q276864,Q839477
Q319114,Q839477
Q23397,Q840436
Q337567,Q840436
Q12271,Q831154
Q757514,Q831154
Q1299240,Q831154
Q10928427,Q831154
Q21950738,Q831154
Q131345041,Q831154
Q1323170,Q223693
Q25109832,Q223693
Q120187797,Q223693
Q191498,Q107427
Q1415575,Q107427
Q1659506,Q107427
Q2026729,Q107427
Q4999995,Q107427
Q228570,Q1320931
Q573520,Q1320931
Q573573,Q1320931
Q1074338,Q1320931
Q1377033,Q1320931
Q2289490,Q1320931
Q2392819,Q1320931
Q3177942,Q1320931
Q6753710,Q1320931
Q11371326,Q1320931
Q18207514,Q1320931
Q124192,Q43035
Q184896,Q43035
Q1196572,Q43035
Q1320926,Q43035
Q1326885,Q43035
Q1635352,Q43035
Q1642790,Q43035
Q1752441,Q43035
Q2377182,Q43035
Q3546237,Q43035
Q3700264,Q43035
Q7118730,Q43035
Q11339597,Q43035
Q12714481,Q43035
Q15841889,Q43035
Q17099407,Q43035
Q17103352,Q43035
Q23012297,Q43035
Q103895122,Q43035
Q708170,Q216685
Q11497106,Q216685
Q113019512,Q216685
Q12406854,Q107427
Q31197572,Q107427
Q7252,Q1279400
Q8031557,Q1279400
Q215915,Q1337681
Q2315892,Q1337681
Q3327760,Q1338164
Q227689,Q227675
Q227696,Q227675
Q247925,Q227675
Q1616675,Q227675
Q12820499,Q227675
Q12832653,Q227675
Q3312693,Q1280151
Q112508127,Q1280151
Q9174,Q846742
Q3331189,Q1285373
Q49298,Q228736
Q193870,Q228736
Q626700,Q228736
Q3511129,Q228736
Q5117123,Q228736
Q5757669,Q228736
Q6126986,Q228736
Q7280359,Q228736
Q12362547,Q228736
Q112500260,Q228736
Q112506851,Q228736
Q8366,Q844718
Q163310,Q844718
Q818888,Q844718
Q1353446,Q844718
Q1424189,Q844718
Q2492305,Q844718
Q4828244,Q844718
Q5157286,Q844718
Q7977939,Q844718
Q8037118,Q844718
Q124620780,Q119190
Q1299240,Q1329946
Q333,Q1332231
Q336,Q1332231
Q25053828,Q1333872
Q1088372,Q459381
Q144,Q465924
Q30,Q470125
Q33136,Q463604
Q39731,Q463604
Q207761,Q463604
Q805727,Q463604
Q923851,Q463604
Q1549032,Q463604
Q48,Q476294
Q7281154,Q1363977
Q10609775,Q1365082
Q212,Q491679
Q8798,Q491679
Q44806,Q491679
Q1276062,Q491679
Q2462146,Q491679
Q94995388,Q491679
Q95736217,Q491679
Q122284143,Q1387972
Q871337,Q1394203
Q198,Q1367522
Q33506,Q460162
Q114853547,Q460162
Q115218237,Q460162
Q115411428,Q460162
Q115411956,Q460162
Q570069,Q1409625
Q8192,Q1411056
Q1543344,Q1411056
Q11016,Q1380539
Q1729207,Q1383443
Q1544219,Q233762
Q4743915,Q233762
Q113518747,Q233762
Q2247918,Q237893
Q4135593,Q237893
Q29586870,Q237893
Q1181876,Q238499
Q2347854,Q238499
Q3536503,Q238499
Q5392482,Q238499
Q5808269,Q238499
Q5977136,Q238499
Q160598,Q1365310
Q7860,Q484591
Q809,Q1463332
Q1026,Q1463332
Q692327,Q1463332
Q1759877,Q1463332
Q29167440,Q1371415
Q46,Q1377029
Q5034469,Q1377029
Q5162851,Q1377029
Q813031,Q231425
Q2349495,Q231425
Q41,Q489119
Q2580417,Q489119
Q27468,Q1413113
Q475027,Q1413128
Q180538,Q1420050
Q28778386,Q1420050
Q11498932,Q1460420
Q23808352,Q1460420
Q76592,Q121416
Q131476,Q121416
Q6015396,Q234343
Q8676,Q1483473
Q54050,Q1497032
Q11410991,Q1501881
Q182603,Q1503585
Q107181816,Q1503585
Q35497,Q495527
Q486761,Q495527
Q7553,Q501778
Q1790480,Q501778
Q5105523,Q1516555
Q49371,Q1519115
Q245177,Q1440799
Q150,Q1450761
Q12041020,Q1456948
Q82794,Q928786
Q112508127,Q928786
Q860947,Q471857
Q1451612,Q471857
Q128106991,Q471857
Q5406,Q491481
Q35668,Q491481
Q4496560,Q491481
Q125150918,Q491481
Q1048366,Q495304
Q16558913,Q921767
Q1939323,Q164204
Q1955326,Q164204
Q2092865,Q164204
Q2797206,Q164204
Q3621488,Q164204
Q10532181,Q164204
Q11748889,Q164204
Q11777083,Q164204
Q12343315,Q164204
Q12764199,Q164204
Q12821085,Q164204
Q12829978,Q164204
Q13092282,Q164204
Q1503302,Q918779
Q5533986,Q918779
Q36214810,Q918779
Q113662469,Q918779
Q1652852,Q1537205
Q26473,Q1545237
Q41867,Q1545237
Q2763,Q1568255
Q328376,Q1568255
Q97657717,Q1568255
Q104417610,Q1568255
Q515,Q1569011
Q59950,Q1569011
Q30324006,Q1569011
Q20,Q922219
Q34,Q922219
Q9027,Q922219
Q9035,Q922219
Q9043,Q922219
Q106085,Q922219
Q367092,Q922219
Q648877,Q12996592
Q1569230,Q13232341
Q199655,Q13420675
Q856638,Q13420675
Q1635737,Q510293
Q108858382,Q510293
Q82794,Q1595873
Q25438941,Q502159
Q5403483,Q14254438
Q113585666,Q14254438
Q1501619,Q14431238
Q112031785,Q14632398
Q115632614,Q14632398
Q59068,Q16872093
Q149594,Q16872093
Q149678,Q16872093
Q1463332,Q16872093
Q4423818,Q16872093
Q2269229,Q957366
Q112400358,Q957852
Q11635,Q960543
Q827742,Q962213
Q3075251,Q962213
Q3774147,Q962213
Q105888744,Q967177
Q1744,Q972270
Q1205196,Q14860443
Q376680,Q15218776
Q4394834,Q15401579
Q36442,Q15831440
Q179805,Q15831440
Q745692,Q15831440
Q26237583,Q15831440
Q43521,Q973297
Q312468,Q973297
Q403523,Q973297
Q1121366,Q973297
Q1123245,Q973297
Q2464485,Q973297
Q2669627,Q973297
Q4005689,Q973297
Q108674179,Q973297
Q115645631,Q973297
Q170084,Q44325
Q714737,Q44325
Q1713511,Q44325
Q5252737,Q44325
Q11828324,Q44325
Q492537,Q960543
Q7777573,Q960543
Q448443,Q165838
Q568324,Q165838
Q1265455,Q165838
Q1640309,Q165838
Q12713350,Q165838
Q163740,Q975065
Q123421343,Q975065
Q131419729,Q975065
Q586060,Q113209507
Q3953114,Q113209507
Q113534285,Q113209507
Q452348,Q113210417
Q2178726,Q16880640
Q13130863,Q16880640
Q13130878,Q16880640
Q13131024,Q16880640
Q1152135,Q113127963
Q1143546,Q113128675
Q11680831,Q113128675
Q64810203,Q113128675
Q190375,Q113128713
Q878226,Q113128713
Q113128717,Q113128713
Q184890,Q113128791
Q111983416,Q113128824
Q233762,Q113128838
Q1723523,Q113128838
Q103824,Q113129005
Q849994,Q113129142
Q12149006,Q113129142
Q1231861,Q113129166
Q17652193,Q113129166
Q161437,Q113129180
Q618211,Q113129180
Q12271,Q113129241
Q82604,Q113129241
Q471857,Q113132912
Q12149006,Q113132912
Q107616960,Q113133333
Q908684,Q113135490
Q110245428,Q113135490
Q2414942,Q113146439
Q19483216,Q113146439
Q11633,Q113147222
Q2662841,Q113147222
Q60797,Q1038158
Q857037,Q1038158
Q1250390,Q1038158
Q108070213,Q1038158
Q187084,Q165650
Q489398,Q165650
Q727650,Q165650
Q1421211,Q165650
Q1507246,Q165650
Q1916396,Q165650
Q1916458,Q165650
Q2108944,Q165650
Q2116549,Q165650
Q10647867,Q165650
Q11024,Q97008347
Q11033,Q97008347
Q37654,Q97008347
Q52948,Q97008347
Q81009,Q97008347
Q202833,Q97008347
Q202875,Q97008347
Q208697,Q97008347
Q251212,Q97008347
Q327197,Q97008347
Q330284,Q97008347
Q340169,Q97008347
Q380962,Q97008347
Q484275,Q97008347
Q601401,Q97008347
Q609298,Q97008347
Q626225,Q97008347
Q771773,Q97008347
Q783794,Q97008347
Q1166072,Q97008347
Q16513426,Q97008347
Q16920758,Q1039642
Q21201,Q932233
Q4648768,Q948647
Q123385511,Q948647
Q123385673,Q948647
Q17884,Q98929208
Q51415,Q98929208
Q154136,Q98929208
Q3139891,Q98929208
Q3404005,Q98929208
Q84022054,Q98929208
Q110266417,Q98929208
Q118611658,Q98929208
Q114246474,Q166542
Q182238,Q3578569
Q111466661,Q3606845
Q4086500,Q113156817
Q5333576,Q113156817
Q60894,Q113156829
Q126945,Q113156829
Q13378080,Q113156829
Q838129,Q113161374
Q1649571,Q113161374
Q26882996,Q113161614
Q870895,Q113168608
Q113168820,Q113168608
Q771035,Q113191939
Q22935154,Q113191939
Q317309,Q113192683
Q4390239,Q113192683
Q104777741,Q113192683
Q205143,Q113192749
Q5864946,Q113192749
Q61270168,Q113192749
Q456632,Q113208012
Q17233037,Q113208012
Q899388,Q113208079
Q23647168,Q113208079
Q1780543,Q113208648
Q87660742,Q113208648
Q1205196,Q113208700
Q1937189,Q113208700
Q3685487,Q113208700
Q216861,Q113208892
Q269699,Q113208892
Q6501221,Q113208892
Q7617825,Q113209107
Q112613060,Q113209107
Q1938983,Q113209158
Q11850042,Q113209158
Q752174,Q113209255
Q7140500,Q113209255
Q111795828,Q104196941
Q112328910,Q104196941
Q116167992,Q104196941
Q116168071,Q104196941
Q116168074,Q104196941
Q124004527,Q104196941
Q2400013,Q104200509
Q115596027,Q104200509
Q170321,Q104200566
Q30198,Q104231397
Q42762,Q104180455
Q737514,Q104180455
Q3175157,Q104180455
Q297981,Q44497
Q306093,Q44497
Q306103,Q44497
Q336281,Q44497
Q759725,Q44497
Q1267151,Q44497
Q1497607,Q44497
Q1518753,Q44497
Q6020554,Q44497
Q9364295,Q44497
Q15850907,Q44497
Q104710552,Q44497
Q104710553,Q44497
Q104710556,Q44497
Q104710561,Q44497
Q104710563,Q44497
Q104710564,Q44497
Q104710565,Q44497
Q104713038,Q44497
Q104713039,Q44497
Q125408103,Q44497
Q13405532,Q3511129
Q111366900,Q3511129
Q1360,Q3520855
Q126937134,Q3520855
Q123410660,Q3526918
Q147085,Q3615122
Q13955,Q3621186
Q56593,Q3621186
Q192951,Q3621186
Q219669,Q3621186
Q1780543,Q1061219
Q1688921,Q166153
Q109647876,Q166153
Q353169,Q166542
Q1460386,Q166542
Q2827815,Q166542
Q3350835,Q166542
Q15820293,Q166542
Q17142642,Q166542
Q17146588,Q166542
Q17257553,Q166542
Q17319087,Q166542
Q20901295,Q166542
Q67184449,Q166542
Q105759898,Q166542
Q107020707,Q166542
Q692,Q101243133
Q720858,Q102123539
Q18123741,Q102123539
Q49389,Q976962
Q757514,Q976962
Q748,Q1000976
Q131401260,Q1000976
Q83371,Q46255
Q2426412,Q46255
Q24887355,Q168796
Q105196,Q1049976
Q69253852,Q1049976
Q206937,Q1052890
Q1920785,Q1056396
Q59243137,Q1056396
Q12280454,Q133080
Q12776523,Q133080
Q16868007,Q133080
Q2831,Q106594369
Q117488,Q106597211
Q116526346,Q106597211
Q336,Q107015976
Q258307,Q107155520
Q107345975,Q107345988
Q8108,Q107560101
Q3736210,Q107560101
Q5227391,Q107643461
Q291,Q97360329
Q645304,Q97377644
Q85753733,Q98033961
Q29925,Q104233266
Q13360049,Q104233395
Q104259376,Q104258810
Q30024,Q104370513
Q105533,Q104373884
Q1681353,Q104373905
Q36449705,Q104373908
Q11292,Q104376780
Q184358,Q104376784
Q11292,Q104376880
Q35509,Q104416694
Q4362290,Q104416694
Q104416720,Q104416694
Q77590,Q106372013
Q8008,Q106387954
Q3042688,Q133908
Q115161680,Q134435
Q2466432,Q134995
Q9250025,Q134995
Q11792578,Q134995
Q228176,Q141495
Q1253278,Q141495
Q1765718,Q141495
Q2164465,Q141495
Q205740,Q145903
Q757248,Q145903
Q2137499,Q146326
Q9284630,Q146326
Q9296328,Q146326
Q2565692,Q170201
Q294906,Q149013
Q690068,Q149013
Q1669338,Q149013
Q112914424,Q149013
Q11284794,Q146893
Q129177250,Q42985020
Q130735661,Q42985020
Q9326077,Q49840227
Q8054,Q50490180
Q1397400,Q50490353
Q47041,Q111325032
Q115693828,Q111325032
Q117360399,Q111325032
Q390516,Q1460420
Q606332,Q1460420
Q1005427,Q1460420
Q2094686,Q1460420
Q4583103,Q1460420
Q12325531,Q1460420
Q15141164,Q1460420
Q130315254,Q1460420
Q96401965,Q149267
Q185301,Q149813
Q842274,Q149813
Q842517,Q149813
Q902521,Q149813
Q1151513,Q149813
Q1344143,Q149813
Q5867197,Q149813
Q112682462,Q149813
Q115862177,Q149813
Q116158755,Q149813
Q4358090,Q111327099
Q1053936,Q112107934
Q182672,Q112309116
Q1165944,Q112914424
Q11902944,Q112914424
Q60738778,Q112914424
Q3369996,Q112939606
Q25101906,Q112939606
Q486761,Q112939719
Q3305627,Q112939936
Q26972,Q112947517
Q13138136,Q112947524
Q842017,Q112969975
Q1773152,Q112970717
Q2180497,Q112976881
Q5370388,Q1483473
Q126900031,Q1483473
Q27686,Q1495452
Q1285245,Q1495452
Q3933890,Q1495452
Q5435563,Q1495452
